time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,54
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,4
06:15:00,0
06:30:00,0
06:45:00,0
07:00:00,7
07:15:00,1163
07:30:00,2271
07:45:00,2639
08:00:00,2476
08:15:00,1247
08:30:00,128
08:45:00,4
09:00:00,224
09:15:00,46
09:30:00,88
09:45:00,25
10:00:00,29
10:15:00,11
10:30:00,92
10:45:00,0
11:00:00,0
11:15:00,0
11:30:00,0
11:45:00,0
12:00:00,142
12:15:00,16
12:30:00,59
12:45:00,9
13:00:00,189
13:15:00,0
13:30:00,0
13:45:00,22
14:00:00,16
14:15:00,20
14:30:00,0
14:45:00,126
15:00:00,679
15:15:00,162
15:30:00,150
15:45:00,229
16:00:00,311
16:15:00,752
16:30:00,345
16:45:00,41
17:00:00,88
17:15:00,73
17:30:00,0
17:45:00,0
18:00:00,0
18:15:00,0
18:30:00,114
18:45:00,0
19:00:00,10
19:15:00,0
19:30:00,20
19:45:00,0
20:00:00,19
20:15:00,0
20:30:00,375
20:45:00,0
21:00:00,0
21:15:00,0
21:30:00,0
21:45:00,0
22:00:00,0
22:15:00,0
22:30:00,0
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
