time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,81
05:00:00,699
05:15:00,0
05:30:00,134
05:45:00,1464
06:00:00,177
06:15:00,63
06:30:00,87
06:45:00,28
07:00:00,0
07:15:00,0
07:30:00,85
07:45:00,382
08:00:00,39
08:15:00,5
08:30:00,38
08:45:00,373
09:00:00,44
09:15:00,32
09:30:00,10
09:45:00,81
10:00:00,0
10:15:00,482
10:30:00,24
10:45:00,76
11:00:00,24
11:15:00,40
11:30:00,114
11:45:00,301
12:00:00,51
12:15:00,39
12:30:00,548
12:45:00,118
13:00:00,21
13:15:00,28
13:30:00,143
13:45:00,197
14:00:00,0
14:15:00,168
14:30:00,6
14:45:00,14
15:00:00,0
15:15:00,0
15:30:00,0
15:45:00,0
16:00:00,15
16:15:00,0
16:30:00,0
16:45:00,57
17:00:00,250
17:15:00,702
17:30:00,652
17:45:00,7
18:00:00,0
18:15:00,515
18:30:00,290
18:45:00,2398
19:00:00,2603
19:15:00,1183
19:30:00,105
19:45:00,107
20:00:00,16
20:15:00,0
20:30:00,0
20:45:00,0
21:00:00,27
21:15:00,246
21:30:00,367
21:45:00,0
22:00:00,169
22:15:00,95
22:30:00,76
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
