time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,6
05:45:00,0
06:00:00,0
06:15:00,0
06:30:00,0
06:45:00,0
07:00:00,0
07:15:00,0
07:30:00,118
07:45:00,81
08:00:00,24
08:15:00,270
08:30:00,229
08:45:00,126
09:00:00,89
09:15:00,0
09:30:00,13
09:45:00,14
10:00:00,0
10:15:00,0
10:30:00,0
10:45:00,0
11:00:00,0
11:15:00,53
11:30:00,40
11:45:00,0
12:00:00,18
12:15:00,127
12:30:00,1165
12:45:00,2690
13:00:00,2282
13:15:00,1930
13:30:00,1880
13:45:00,44
14:00:00,27
14:15:00,0
14:30:00,14
14:45:00,0
15:00:00,0
15:15:00,16
15:30:00,49
15:45:00,338
16:00:00,111
16:15:00,310
16:30:00,211
16:45:00,117
17:00:00,323
17:15:00,85
17:30:00,68
17:45:00,63
18:00:00,63
18:15:00,21
18:30:00,15
18:45:00,109
19:00:00,117
19:15:00,110
19:30:00,295
19:45:00,64
20:00:00,0
20:15:00,15
20:30:00,0
20:45:00,0
21:00:00,0
21:15:00,0
21:30:00,0
21:45:00,0
22:00:00,0
22:15:00,0
22:30:00,0
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
