time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,25
06:15:00,146
06:30:00,107
06:45:00,512
07:00:00,0
07:15:00,1164
07:30:00,269
07:45:00,0
08:00:00,0
08:15:00,0
08:30:00,316
08:45:00,157
09:00:00,88
09:15:00,153
09:30:00,38
09:45:00,55
10:00:00,103
10:15:00,376
10:30:00,481
10:45:00,91
11:00:00,108
11:15:00,128
11:30:00,143
11:45:00,251
12:00:00,284
12:15:00,114
12:30:00,0
12:45:00,0
13:00:00,1090
13:15:00,1596
13:30:00,1295
13:45:00,295
14:00:00,0
14:15:00,0
14:30:00,0
14:45:00,0
15:00:00,0
15:15:00,0
15:30:00,0
15:45:00,0
16:00:00,0
16:15:00,0
16:30:00,0
16:45:00,125
17:00:00,0
17:15:00,0
17:30:00,0
17:45:00,0
18:00:00,150
18:15:00,7
18:30:00,136
18:45:00,100
19:00:00,0
19:15:00,0
19:30:00,100
19:45:00,1091
20:00:00,1320
20:15:00,0
20:30:00,0
20:45:00,446
21:00:00,26
21:15:00,0
21:30:00,22
21:45:00,91
22:00:00,194
22:15:00,339
22:30:00,1003
22:45:00,493
23:00:00,0
23:15:00,11
23:30:00,94
23:45:00,96
