time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,16
04:45:00,0
05:00:00,27
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,82
06:30:00,124
06:45:00,268
07:00:00,203
07:15:00,98
07:30:00,810
07:45:00,19
08:00:00,0
08:15:00,745
08:30:00,811
08:45:00,143
09:00:00,170
09:15:00,230
09:30:00,0
09:45:00,239
10:00:00,0
10:15:00,0
10:30:00,0
10:45:00,25
11:00:00,64
11:15:00,669
11:30:00,823
11:45:00,25
12:00:00,63
12:15:00,4
12:30:00,180
12:45:00,0
13:00:00,109
13:15:00,91
13:30:00,168
13:45:00,22
14:00:00,54
14:15:00,700
14:30:00,8
14:45:00,43
15:00:00,54
15:15:00,0
15:30:00,119
15:45:00,28
16:00:00,138
16:15:00,57
16:30:00,29
16:45:00,97
17:00:00,61
17:15:00,0
17:30:00,39
17:45:00,12
18:00:00,11
18:15:00,18
18:30:00,302
18:45:00,42
19:00:00,30
19:15:00,0
19:30:00,0
19:45:00,0
20:00:00,15
20:15:00,83
20:30:00,164
20:45:00,673
21:00:00,728
21:15:00,0
21:30:00,0
21:45:00,522
22:00:00,32
22:15:00,49
22:30:00,101
22:45:00,17
23:00:00,0
23:15:00,96
23:30:00,0
23:45:00,122
