time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,111
05:15:00,44
05:30:00,559
05:45:00,2664
06:00:00,1762
06:15:00,30
06:30:00,161
06:45:00,218
07:00:00,192
07:15:00,20
07:30:00,594
07:45:00,63
08:00:00,0
08:15:00,828
08:30:00,752
08:45:00,234
09:00:00,29
09:15:00,68
09:30:00,110
09:45:00,170
10:00:00,149
10:15:00,338
10:30:00,96
10:45:00,46
11:00:00,47
11:15:00,108
11:30:00,91
11:45:00,98
12:00:00,246
12:15:00,150
12:30:00,14
12:45:00,0
13:00:00,118
13:15:00,0
13:30:00,0
13:45:00,0
14:00:00,23
14:15:00,589
14:30:00,1273
14:45:00,873
15:00:00,0
15:15:00,0
15:30:00,0
15:45:00,0
16:00:00,21
16:15:00,58
16:30:00,217
16:45:00,0
17:00:00,715
17:15:00,1114
17:30:00,295
17:45:00,72
18:00:00,363
18:15:00,72
18:30:00,153
18:45:00,0
19:00:00,0
19:15:00,153
19:30:00,116
19:45:00,140
20:00:00,0
20:15:00,36
20:30:00,28
20:45:00,8
21:00:00,226
21:15:00,84
21:30:00,84
21:45:00,150
22:00:00,583
22:15:00,896
22:30:00,0
22:45:00,0
23:00:00,434
23:15:00,0
23:30:00,0
23:45:00,0
