time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,80
03:30:00,13
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,6
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,36
06:15:00,69
06:30:00,57
06:45:00,62
07:00:00,57
07:15:00,145
07:30:00,576
07:45:00,7
08:00:00,0
08:15:00,731
08:30:00,773
08:45:00,0
09:00:00,0
09:15:00,0
09:30:00,0
09:45:00,0
10:00:00,0
10:15:00,104
10:30:00,174
10:45:00,0
11:00:00,0
11:15:00,0
11:30:00,285
11:45:00,1389
12:00:00,1068
12:15:00,47
12:30:00,45
12:45:00,47
13:00:00,38
13:15:00,36
13:30:00,161
13:45:00,41
14:00:00,46
14:15:00,347
14:30:00,752
14:45:00,278
15:00:00,0
15:15:00,16
15:30:00,13
15:45:00,310
16:00:00,22
16:15:00,0
16:30:00,0
16:45:00,0
17:00:00,120
17:15:00,0
17:30:00,0
17:45:00,42
18:00:00,27
18:15:00,60
18:30:00,33
18:45:00,26
19:00:00,0
19:15:00,118
19:30:00,1674
19:45:00,628
20:00:00,0
20:15:00,504
20:30:00,68
20:45:00,32
21:00:00,29
21:15:00,0
21:30:00,123
21:45:00,0
22:00:00,137
22:15:00,413
22:30:00,121
22:45:00,0
23:00:00,255
23:15:00,54
23:30:00,0
23:45:00,0
