time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,81
06:15:00,820
06:30:00,69
06:45:00,0
07:00:00,0
07:15:00,174
07:30:00,0
07:45:00,732
08:00:00,553
08:15:00,1116
08:30:00,66
08:45:00,95
09:00:00,0
09:15:00,0
09:30:00,0
09:45:00,0
10:00:00,0
10:15:00,0
10:30:00,0
10:45:00,0
11:00:00,0
11:15:00,159
11:30:00,32
11:45:00,18
12:00:00,0
12:15:00,135
12:30:00,74
12:45:00,210
13:00:00,244
13:15:00,30
13:30:00,84
13:45:00,0
14:00:00,0
14:15:00,0
14:30:00,290
14:45:00,0
15:00:00,0
15:15:00,8
15:30:00,4
15:45:00,49
16:00:00,423
16:15:00,0
16:30:00,0
16:45:00,7
17:00:00,0
17:15:00,115
17:30:00,0
17:45:00,0
18:00:00,0
18:15:00,0
18:30:00,39
18:45:00,15
19:00:00,1050
19:15:00,471
19:30:00,41
19:45:00,709
20:00:00,158
20:15:00,0
20:30:00,0
20:45:00,0
21:00:00,571
21:15:00,0
21:30:00,0
21:45:00,0
22:00:00,0
22:15:00,0
22:30:00,0
22:45:00,0
23:00:00,125
23:15:00,29
23:30:00,0
23:45:00,0
