time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,6
03:15:00,0
03:30:00,5
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,103
06:30:00,58
06:45:00,214
07:00:00,307
07:15:00,11
07:30:00,611
07:45:00,14
08:00:00,0
08:15:00,770
08:30:00,727
08:45:00,65
09:00:00,0
09:15:00,60
09:30:00,0
09:45:00,0
10:00:00,0
10:15:00,56
10:30:00,50
10:45:00,25
11:00:00,165
11:15:00,38
11:30:00,48
11:45:00,0
12:00:00,69
12:15:00,64
12:30:00,0
12:45:00,114
13:00:00,14
13:15:00,169
13:30:00,0
13:45:00,0
14:00:00,96
14:15:00,52
14:30:00,149
14:45:00,55
15:00:00,46
15:15:00,0
15:30:00,59
15:45:00,292
16:00:00,199
16:15:00,176
16:30:00,6
16:45:00,155
17:00:00,128
17:15:00,26
17:30:00,90
17:45:00,151
18:00:00,8
18:15:00,777
18:30:00,587
18:45:00,0
19:00:00,0
19:15:00,482
19:30:00,137
19:45:00,27
20:00:00,6
20:15:00,197
20:30:00,63
20:45:00,1291
21:00:00,2375
21:15:00,2233
21:30:00,1282
21:45:00,82
22:00:00,214
22:15:00,84
22:30:00,92
22:45:00,82
23:00:00,0
23:15:00,0
23:30:00,4
23:45:00,0
