time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,43
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,52
05:00:00,0
05:15:00,0
05:30:00,353
05:45:00,2741
06:00:00,1265
06:15:00,155
06:30:00,87
06:45:00,109
07:00:00,227
07:15:00,9
07:30:00,612
07:45:00,8
08:00:00,0
08:15:00,832
08:30:00,993
08:45:00,228
09:00:00,155
09:15:00,27
09:30:00,0
09:45:00,0
10:00:00,0
10:15:00,99
10:30:00,362
10:45:00,289
11:00:00,165
11:15:00,23
11:30:00,324
11:45:00,93
12:00:00,187
12:15:00,525
12:30:00,447
12:45:00,202
13:00:00,22
13:15:00,42
13:30:00,64
13:45:00,48
14:00:00,56
14:15:00,234
14:30:00,254
14:45:00,550
15:00:00,7
15:15:00,280
15:30:00,125
15:45:00,145
16:00:00,381
16:15:00,0
16:30:00,29
16:45:00,882
17:00:00,591
17:15:00,0
17:30:00,0
17:45:00,470
18:00:00,0
18:15:00,47
18:30:00,72
18:45:00,0
19:00:00,8
19:15:00,161
19:30:00,134
19:45:00,46
20:00:00,10
20:15:00,0
20:30:00,100
20:45:00,299
21:00:00,0
21:15:00,0
21:30:00,0
21:45:00,11
22:00:00,137
22:15:00,19
22:30:00,0
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
