time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,7
03:30:00,17
03:45:00,9
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,16
05:45:00,0
06:00:00,12
06:15:00,168
06:30:00,108
06:45:00,125
07:00:00,296
07:15:00,0
07:30:00,603
07:45:00,0
08:00:00,0
08:15:00,744
08:30:00,732
08:45:00,0
09:00:00,13
09:15:00,25
09:30:00,5
09:45:00,172
10:00:00,93
10:15:00,0
10:30:00,174
10:45:00,0
11:00:00,0
11:15:00,0
11:30:00,0
11:45:00,181
12:00:00,0
12:15:00,0
12:30:00,619
12:45:00,305
13:00:00,0
13:15:00,23
13:30:00,0
13:45:00,127
14:00:00,134
14:15:00,37
14:30:00,0
14:45:00,0
15:00:00,189
15:15:00,41
15:30:00,34
15:45:00,31
16:00:00,1116
16:15:00,347
16:30:00,0
16:45:00,0
17:00:00,0
17:15:00,38
17:30:00,15
17:45:00,0
18:00:00,31
18:15:00,1262
18:30:00,15
18:45:00,0
19:00:00,546
19:15:00,48
19:30:00,160
19:45:00,49
20:00:00,8
20:15:00,13
20:30:00,708
20:45:00,2596
21:00:00,2380
21:15:00,743
21:30:00,0
21:45:00,15
22:00:00,113
22:15:00,214
22:30:00,251
22:45:00,105
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
