time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,101
05:15:00,2705
05:30:00,2457
05:45:00,23
06:00:00,0
06:15:00,598
06:30:00,204
06:45:00,0
07:00:00,0
07:15:00,217
07:30:00,682
07:45:00,9
08:00:00,520
08:15:00,1082
08:30:00,0
08:45:00,0
09:00:00,0
09:15:00,0
09:30:00,0
09:45:00,4
10:00:00,329
10:15:00,0
10:30:00,36
10:45:00,0
11:00:00,0
11:15:00,7
11:30:00,46
11:45:00,0
12:00:00,0
12:15:00,0
12:30:00,410
12:45:00,12
13:00:00,70
13:15:00,124
13:30:00,4
13:45:00,41
14:00:00,18
14:15:00,34
14:30:00,20
14:45:00,30
15:00:00,28
15:15:00,376
15:30:00,66
15:45:00,22
16:00:00,0
16:15:00,0
16:30:00,78
16:45:00,114
17:00:00,552
17:15:00,58
17:30:00,220
17:45:00,27
18:00:00,754
18:15:00,706
18:30:00,0
18:45:00,0
19:00:00,0
19:15:00,502
19:30:00,0
19:45:00,0
20:00:00,0
20:15:00,0
20:30:00,0
20:45:00,0
21:00:00,0
21:15:00,0
21:30:00,173
21:45:00,215
22:00:00,245
22:15:00,55
22:30:00,7
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
