time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,0
06:30:00,0
06:45:00,0
07:00:00,0
07:15:00,0
07:30:00,0
07:45:00,0
08:00:00,0
08:15:00,0
08:30:00,0
08:45:00,0
09:00:00,55
09:15:00,0
09:30:00,66
09:45:00,0
10:00:00,0
10:15:00,856
10:30:00,850
10:45:00,379
11:00:00,0
11:15:00,0
11:30:00,0
11:45:00,0
12:00:00,28
12:15:00,43
12:30:00,50
12:45:00,10
13:00:00,42
13:15:00,187
13:30:00,128
13:45:00,96
14:00:00,2232
14:15:00,2721
14:30:00,2322
14:45:00,2248
15:00:00,944
15:15:00,315
15:30:00,128
15:45:00,203
16:00:00,262
16:15:00,195
16:30:00,105
16:45:00,341
17:00:00,698
17:15:00,173
17:30:00,175
17:45:00,0
18:00:00,0
18:15:00,0
18:30:00,0
18:45:00,0
19:00:00,0
19:15:00,0
19:30:00,0
19:45:00,0
20:00:00,0
20:15:00,0
20:30:00,0
20:45:00,0
21:00:00,95
21:15:00,210
21:30:00,9
21:45:00,96
22:00:00,0
22:15:00,0
22:30:00,0
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
