time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,118
04:45:00,53
05:00:00,1068
05:15:00,0
05:30:00,168
05:45:00,1305
06:00:00,763
06:15:00,318
06:30:00,166
06:45:00,206
07:00:00,98
07:15:00,54
07:30:00,17
07:45:00,349
08:00:00,125
08:15:00,348
08:30:00,0
08:45:00,61
09:00:00,161
09:15:00,420
09:30:00,126
09:45:00,103
10:00:00,138
10:15:00,319
10:30:00,0
10:45:00,6
11:00:00,129
11:15:00,345
11:30:00,196
11:45:00,9
12:00:00,162
12:15:00,340
12:30:00,40
12:45:00,235
13:00:00,35
13:15:00,116
13:30:00,0
13:45:00,212
14:00:00,186
14:15:00,184
14:30:00,170
14:45:00,41
15:00:00,120
15:15:00,378
15:30:00,231
15:45:00,54
16:00:00,94
16:15:00,231
16:30:00,192
16:45:00,105
17:00:00,0
17:15:00,136
17:30:00,380
17:45:00,352
18:00:00,327
18:15:00,152
18:30:00,361
18:45:00,0
19:00:00,0
19:15:00,456
19:30:00,529
19:45:00,196
20:00:00,331
20:15:00,196
20:30:00,1106
20:45:00,0
21:00:00,0
21:15:00,503
21:30:00,7
21:45:00,24
22:00:00,9
22:15:00,0
22:30:00,26
22:45:00,159
23:00:00,233
23:15:00,35
23:30:00,0
23:45:00,0
