time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,42
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,67
05:30:00,0
05:45:00,0
06:00:00,58
06:15:00,127
06:30:00,702
06:45:00,7
07:00:00,0
07:15:00,0
07:30:00,348
07:45:00,636
08:00:00,0
08:15:00,212
08:30:00,60
08:45:00,529
09:00:00,294
09:15:00,191
09:30:00,171
09:45:00,225
10:00:00,206
10:15:00,70
10:30:00,46
10:45:00,129
11:00:00,129
11:15:00,132
11:30:00,152
11:45:00,513
12:00:00,199
12:15:00,263
12:30:00,13
12:45:00,0
13:00:00,405
13:15:00,0
13:30:00,7
13:45:00,0
14:00:00,27
14:15:00,1263
14:30:00,383
14:45:00,33
15:00:00,0
15:15:00,0
15:30:00,7
15:45:00,20
16:00:00,652
16:15:00,694
16:30:00,0
16:45:00,167
17:00:00,712
17:15:00,968
17:30:00,287
17:45:00,0
18:00:00,0
18:15:00,7
18:30:00,179
18:45:00,893
19:00:00,1023
19:15:00,8
19:30:00,15
19:45:00,464
20:00:00,445
20:15:00,44
20:30:00,70
20:45:00,0
21:00:00,43
21:15:00,99
21:30:00,759
21:45:00,473
22:00:00,110
22:15:00,349
22:30:00,224
22:45:00,170
23:00:00,0
23:15:00,0
23:30:00,75
23:45:00,0
