time,value
00:00:00,0
00:15:00,6
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,17
05:45:00,1976
06:00:00,2622
06:15:00,392
06:30:00,180
06:45:00,68
07:00:00,220
07:15:00,105
07:30:00,6
07:45:00,105
08:00:00,93
08:15:00,392
08:30:00,428
08:45:00,0
09:00:00,7
09:15:00,1406
09:30:00,118
09:45:00,0
10:00:00,0
10:15:00,0
10:30:00,0
10:45:00,0
11:00:00,565
11:15:00,455
11:30:00,0
11:45:00,0
12:00:00,0
12:15:00,231
12:30:00,286
12:45:00,6
13:00:00,15
13:15:00,15
13:30:00,16
13:45:00,469
14:00:00,13
14:15:00,0
14:30:00,0
14:45:00,4
15:00:00,0
15:15:00,5
15:30:00,108
15:45:00,134
16:00:00,0
16:15:00,0
16:30:00,30
16:45:00,212
17:00:00,226
17:15:00,449
17:30:00,363
17:45:00,1394
18:00:00,0
18:15:00,0
18:30:00,557
18:45:00,28
19:00:00,109
19:15:00,18
19:30:00,14
19:45:00,0
20:00:00,72
20:15:00,96
20:30:00,0
20:45:00,63
21:00:00,42
21:15:00,151
21:30:00,219
21:45:00,75
22:00:00,344
22:15:00,66
22:30:00,0
22:45:00,19
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
