time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,0
06:30:00,13
06:45:00,60
07:00:00,279
07:15:00,0
07:30:00,94
07:45:00,0
08:00:00,0
08:15:00,19
08:30:00,42
08:45:00,0
09:00:00,0
09:15:00,0
09:30:00,0
09:45:00,0
10:00:00,0
10:15:00,0
10:30:00,53
10:45:00,90
11:00:00,0
11:15:00,0
11:30:00,0
11:45:00,0
12:00:00,0
12:15:00,100
12:30:00,88
12:45:00,177
13:00:00,26
13:15:00,115
13:30:00,172
13:45:00,109
14:00:00,0
14:15:00,0
14:30:00,0
14:45:00,4
15:00:00,154
15:15:00,0
15:30:00,0
15:45:00,54
16:00:00,79
16:15:00,0
16:30:00,55
16:45:00,0
17:00:00,150
17:15:00,86
17:30:00,182
17:45:00,378
18:00:00,254
18:15:00,12
18:30:00,42
18:45:00,237
19:00:00,15
19:15:00,13
19:30:00,23
19:45:00,40
20:00:00,25
20:15:00,0
20:30:00,6
20:45:00,0
21:00:00,0
21:15:00,265
21:30:00,100
21:45:00,123
22:00:00,71
22:15:00,6
22:30:00,61
22:45:00,297
23:00:00,345
23:15:00,42
23:30:00,0
23:45:00,5
