time,value
00:00:00,49
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,119
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,0
06:30:00,15
06:45:00,162
07:00:00,202
07:15:00,71
07:30:00,36
07:45:00,665
08:00:00,7
08:15:00,1350
08:30:00,74
08:45:00,58
09:00:00,49
09:15:00,88
09:30:00,273
09:45:00,119
10:00:00,0
10:15:00,0
10:30:00,0
10:45:00,0
11:00:00,158
11:15:00,0
11:30:00,159
11:45:00,0
12:00:00,0
12:15:00,281
12:30:00,35
12:45:00,0
13:00:00,0
13:15:00,28
13:30:00,16
13:45:00,7
14:00:00,31
14:15:00,0
14:30:00,0
14:45:00,539
15:00:00,986
15:15:00,0
15:30:00,123
15:45:00,628
16:00:00,0
16:15:00,139
16:30:00,140
16:45:00,205
17:00:00,0
17:15:00,23
17:30:00,0
17:45:00,39
18:00:00,17
18:15:00,24
18:30:00,0
18:45:00,0
19:00:00,5
19:15:00,0
19:30:00,234
19:45:00,30
20:00:00,0
20:15:00,0
20:30:00,0
20:45:00,8
21:00:00,93
21:15:00,423
21:30:00,0
21:45:00,358
22:00:00,21
22:15:00,190
22:30:00,25
22:45:00,10
23:00:00,20
23:15:00,18
23:30:00,0
23:45:00,0
