time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,0
06:30:00,24
06:45:00,35
07:00:00,44
07:15:00,6
07:30:00,175
07:45:00,189
08:00:00,202
08:15:00,0
08:30:00,0
08:45:00,0
09:00:00,68
09:15:00,0
09:30:00,0
09:45:00,0
10:00:00,34
10:15:00,8
10:30:00,6
10:45:00,29
11:00:00,44
11:15:00,0
11:30:00,35
11:45:00,0
12:00:00,0
12:15:00,8
12:30:00,235
12:45:00,62
13:00:00,0
13:15:00,0
13:30:00,43
13:45:00,1051
14:00:00,176
14:15:00,94
14:30:00,51
14:45:00,570
15:00:00,0
15:15:00,153
15:30:00,239
15:45:00,82
16:00:00,429
16:15:00,333
16:30:00,0
16:45:00,1592
17:00:00,1775
17:15:00,489
17:30:00,24
17:45:00,0
18:00:00,2001
18:15:00,2518
18:30:00,1253
18:45:00,84
19:00:00,0
19:15:00,0
19:30:00,0
19:45:00,0
20:00:00,0
20:15:00,0
20:30:00,0
20:45:00,0
21:00:00,0
21:15:00,0
21:30:00,0
21:45:00,90
22:00:00,189
22:15:00,87
22:30:00,0
22:45:00,16
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
