time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,16
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,28
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,32
05:45:00,2122
06:00:00,2400
06:15:00,188
06:30:00,154
06:45:00,66
07:00:00,686
07:15:00,0
07:30:00,688
07:45:00,696
08:00:00,0
08:15:00,0
08:30:00,456
08:45:00,104
09:00:00,251
09:15:00,0
09:30:00,7
09:45:00,110
10:00:00,119
10:15:00,465
10:30:00,46
10:45:00,0
11:00:00,0
11:15:00,6
11:30:00,11
11:45:00,8
12:00:00,34
12:15:00,129
12:30:00,188
12:45:00,54
13:00:00,56
13:15:00,68
13:30:00,8
13:45:00,58
14:00:00,28
14:15:00,42
14:30:00,35
14:45:00,69
15:00:00,21
15:15:00,46
15:30:00,18
15:45:00,0
16:00:00,120
16:15:00,181
16:30:00,0
16:45:00,80
17:00:00,99
17:15:00,36
17:30:00,201
17:45:00,1173
18:00:00,188
18:15:00,0
18:30:00,5
18:45:00,537
19:00:00,95
19:15:00,128
19:30:00,20
19:45:00,57
20:00:00,68
20:15:00,292
20:30:00,31
20:45:00,23
21:00:00,96
21:15:00,121
21:30:00,73
21:45:00,0
22:00:00,0
22:15:00,0
22:30:00,0
22:45:00,202
23:00:00,129
23:15:00,0
23:30:00,30
23:45:00,0
