time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,0
06:30:00,0
06:45:00,696
07:00:00,2680
07:15:00,2504
07:30:00,1608
07:45:00,160
08:00:00,53
08:15:00,0
08:30:00,7
08:45:00,36
09:00:00,0
09:15:00,0
09:30:00,0
09:45:00,121
10:00:00,82
10:15:00,97
10:30:00,13
10:45:00,106
11:00:00,104
11:15:00,0
11:30:00,0
11:45:00,112
12:00:00,0
12:15:00,349
12:30:00,97
12:45:00,10
13:00:00,22
13:15:00,63
13:30:00,0
13:45:00,14
14:00:00,533
14:15:00,1047
14:30:00,156
14:45:00,597
15:00:00,582
15:15:00,10
15:30:00,0
15:45:00,45
16:00:00,7
16:15:00,67
16:30:00,116
16:45:00,163
17:00:00,181
17:15:00,84
17:30:00,0
17:45:00,190
18:00:00,139
18:15:00,103
18:30:00,151
18:45:00,50
19:00:00,0
19:15:00,8
19:30:00,0
19:45:00,0
20:00:00,0
20:15:00,48
20:30:00,0
20:45:00,22
21:00:00,43
21:15:00,0
21:30:00,0
21:45:00,93
22:00:00,136
22:15:00,284
22:30:00,0
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
