time,value
00:00:00,0
00:15:00,0
00:30:00,0
00:45:00,0
01:00:00,0
01:15:00,0
01:30:00,0
01:45:00,0
02:00:00,0
02:15:00,0
02:30:00,0
02:45:00,0
03:00:00,0
03:15:00,0
03:30:00,0
03:45:00,0
04:00:00,0
04:15:00,0
04:30:00,0
04:45:00,0
05:00:00,0
05:15:00,0
05:30:00,0
05:45:00,0
06:00:00,0
06:15:00,0
06:30:00,0
06:45:00,0
07:00:00,207
07:15:00,279
07:30:00,37
07:45:00,105
08:00:00,1722
08:15:00,1762
08:30:00,1668
08:45:00,119
09:00:00,147
09:15:00,241
09:30:00,68
09:45:00,295
10:00:00,277
10:15:00,0
10:30:00,56
10:45:00,138
11:00:00,0
11:15:00,160
11:30:00,0
11:45:00,8
12:00:00,48
12:15:00,38
12:30:00,17
12:45:00,32
13:00:00,0
13:15:00,385
13:30:00,421
13:45:00,0
14:00:00,886
14:15:00,655
14:30:00,197
14:45:00,22
15:00:00,292
15:15:00,1072
15:30:00,0
15:45:00,353
16:00:00,705
16:15:00,72
16:30:00,517
16:45:00,121
17:00:00,341
17:15:00,90
17:30:00,131
17:45:00,0
18:00:00,0
18:15:00,0
18:30:00,0
18:45:00,247
19:00:00,145
19:15:00,209
19:30:00,30
19:45:00,0
20:00:00,19
20:15:00,11
20:30:00,0
20:45:00,114
21:00:00,9
21:15:00,33
21:30:00,37
21:45:00,223
22:00:00,290
22:15:00,189
22:30:00,70
22:45:00,0
23:00:00,0
23:15:00,0
23:30:00,0
23:45:00,0
